id_author,label_author
1139,Alan France
1140,Alan Garner
1141,Alan Gassman
1142,Alan Gordon
1143,Alan Gratz
1144,Alan Greenspan
1145,Alan Grid
1146,Alan Gunn
1147,Alan Gurney
1148,"Alan H, DeCherney"
1149,"Alan H, Goodman"
1150,"Alan H, Levy"
1151,"ALAN H, SCHOENFELD"
1152,Alan Hauser
1153,Alan Hay
1154,Alan Hearnshaw
1155,Alan Hirsch
1156,Alan Hlad
1157,Alan Hohn
1158,Alan Hollinghurst
1159,Alan Householder
1160,Alan J Stolzer
1161,"Alan J, Detton"
1162,"Alan J, Lerner"
1163,"Alan J, Patricof"
1164,"Alan J, Singer"
1165,"Alan J, Wein"
1166,Alan Jacobs
1167,Alan Jefferis
1168,"Alan K, Rode"
1169,Alan Kane
1170,Alan Kazdin
1171,Alan Kreider
1172,"Alan L, Rubin"
1173,Alan Lee
1174,Alan Levinovitz
1175,Alan Lew
1176,Alan Lightman
1177,Alan Longhurst
1178,Alan Loy Mcginnis
1179,"Alan M, Blankstein"
1180,"Alan M, Dershowitz"
1181,"Alan M, Schwitzer"
1182,Alan Mallach
1183,Alan Martin
1184,Alan Mellor
1185,Alan Mikhail
1186,ALAN MOORE
1187,Alan Moorehead
1188,Alan Morinis
1189,Alan Morrison
1190,Alan Murchison
1191,Alan Murray
1192,Alan Naldrett
1193,Alan Noble
1194,Alan Overby
1195,Alan P Landau
1196,"Alan P, Trujillo"
1197,"Alan P, Woodruff"
1198,Alan Parks
1199,Alan Paton
1200,Alan Paul
1201,Alan Payne
1202,Alan Pearce
1203,Alan Pell Crawford
1204,Alan Philps
1205,Alan Porter
1206,Alan Prendergast
1207,Alan Pue
1208,Alan R Warren
1209,"Alan R, Palmiter"
1210,"Alan R, Romero"
1211,"Alan R, Simon"
1212,Alan Revere
1213,Alan Rickman
1214,Alan Roberts
1215,Alan Robertson
1216,Alan Roger Currie
1217,Alan Rosen
1218,Alan Royle
1219,Alan Rusbridger
1220,Alan Ryan
1221,"Alan S, Bandy"
1222,"Alan S, Blinder"
1223,"Alan S, Canestrari"
1224,"Alan S, Farley"
1225,"Alan S, Levin"
1226,"Alan S, Morris"
1227,Alan Savage
1228,Alan Schenk
1229,Alan Sepinwall
1230,Alan Sewell
1231,Alan Shalloway
1232,Alan Shepard
1233,Alan Shipnuck
1234,Alan Simon
1235,Alan Smith
1236,Alan Solomon
1237,"Alan Stein Jr,"
1238,Alan Steinfeld
1239,Alan Strachan
1240,"Alan T, Belasen"
1241,Alan Taylor
1242,Alan Titchmarsh
1243,Alan Toogood
1244,Alan Turbyte
1245,Alan V Oppenheim
1246,Alan Vermilye
1247,"Alan W, Hirshfeld"
1248,"Alan W, Partin"
1249,"Alan W, Stanfield"
1250,"Alan W, Watts"
1251,Alan Walker
1252,Alan Watt
1253,Alan Watts
1254,Alan Weisman
1255,Alan Weiss
1256,Alan Whitcomb
1257,Alan White
1258,Alan Willett
1259,Alan Williamson
1260,Alan Winstanley
1261,"Alan Wm, Wolff"
1262,Alan Wolfelt
1263,Alan Woodruff
1264,Alan Yates
1265,Alan Ziegler
1266,Alan Zweibel
1267,Alana Chernila
1268,Alana Karen
1269,Alana Khan
1270,Alana Kysar
1271,Alana Linsay Stevenson
1272,Alana McKenzie Page
1273,"Alana S, Portero"
1274,Alana Scott
1275,Alana Terry
1276,Alanea Alder
1277,Alanna Collen
1278,Alanna Jones
1279,Alanna Mitchell
1280,Alanna Nash
1281,Alanna Okun
1282,Alanna O'Neil
1283,Alanna Taylor-Tobin
1284,Alanna Wilcox
1285,Al-Anon Family Groups
1286,Alaric Bond
1287,"Alasdair G, M, Nairn"
1288,Alasdair Gilchrist
1289,Alasdair MacIntyre
1290,Alaska Courts
1291,Alaska Judicial Council
1292,Alastair Graham
1293,Alastair Humphreys
1294,"Alastair M, Morrison"
1295,Alastair Reynolds
1296,"Alastair V, Campbell"
1297,Alaya Aifel
1298,Alba Cardalda
1299,Alba Donati
1300,Alba Gonzalez
1301,ALBA LUCCAS
1302,Alba PadrΓ³
1303,Alba Perez
1304,Albany Walker
1305,"Albert ""Ab"" Taylor"
1306,Albert Bandura
1307,Albert Bourla
1308,Albert Camus
1309,Albert Cho
1310,Albert Costa
1311,Albert DeMeo
1312,Albert Einstein
1313,Albert Ellis
1314,Albert Garriga Rodriguez
1315,Albert Glinsky
1316,Albert Hofmann
1317,"Albert I, Herson"
1318,"Albert I, Telsey"
1319,Albert Irvin
1320,"Albert J, Bernstein"
1321,"Albert J, Churella"
1322,"Albert J, Heuer"
1323,"Albert J, Kearney"
1324,"Albert J, Moore"
1325,"Albert J, Shelton"
1326,"Albert K, W, Yeung"
1327,"Albert L, Winseman"
1328,Albert Liebermann
1329,Albert Londres
1330,"Albert M, Cook"
1331,"Albert M, Craig"
1332,"Albert M, Rosenblatt"
1333,Albert Mohler
1334,Albert Morehead
1335,Albert Musk
1336,Albert Neutron
1337,"Albert O, Hirschman"
1338,Albert Oosterhof
1339,"Albert R, Jonsen"
1340,Albert Richardson
1341,Albert Rutherford
1342,"Albert S, Tarendash"
1343,"Albert S, Woo"
1344,Albert Schweitzer
1345,Albert Simon
1346,Albert SΓ΅nchez PiΓ±ol
1347,Albert Valdman
1348,"Albert W, Taylor"
1349,Albert Woodfox
1350,"Albert Z,H, Wang"
1351,Albert Zuckerman
1352,Albert-Claude Quemoun
1353,Albert-LΓ΅szlΓ³ BarabΓ΅si
1354,Alberto Angela
1355,Alberto Artasanchez
1356,Alberto Barambio Canet
1357,Alberto Cairo
1358,Alberto Caliani
1359,Alberto Carrero
1360,Alberto de la Fuente y de la Concha
1361,Alberto LabbΓ© Valverde
1362,Alberto Leon-Garcia
1363,Alberto Linero
1364,Alberto MartΓ­nez-MΓ΅rquez
1365,Alberto Mayol
1366,Alberto Meneses
1367,Alberto Miola
1368,Alberto Moravia
1369,Alberto Munguia-Mireles
1370,Alberto Savoia
1371,Alberto Sosa OlavarrΓ­a
1372,Alberto Vergara
1373,Alberto VillaseΓ±or
1374,Alberto Villoldo
1375,Albino Ochero-Okello
1376,Albrecht Wacker
1377,Alcides Aranda Aranda
1378,"Alcoholics Anonymous World Service Inc,"
1379,Alda Dagny
1380,Alda Sigmundsdottir
1381,Alda SigmundsdΓ³ttir
1382,Alden Jones
1383,Alden Wicker
1384,Aldo Leopold
1385,Aldo Sohm
1386,Aldous Huxley
1387,"Aldous J, Pennyfarthing"
1388,"Aldren A, Watson"
1389,"Ale A, Heinen"
1390,Ale Γlvarez
1391,Aleatha Romig
1392,Alec Crawford
1393,Alec Hill
1394,Alec Hutson
1395,Alec Karakatsanis
1396,"Alec L, Miller"
1397,Alec MacGillis
1398,Alec Nevala-Lee
1399,Alec Wilkinson
1400,Alec Young
1401,"Alecia M, Spooner"
1402,Aleen Mohammed
1403,Aleister Crowley
1404,Alejandra Campoverdi
1405,Alejandra Costamagna
1406,Alejandra Gonzalez
1407,Alejandra Kamiya
1408,Alejandra Matus AcuΓ±a
1409,Alejandra Nogales
1410,Alejandra Oliva
1411,Alejandra Pizarnik
1412,Alejandra Sura
1413,Alejandra Viscarra
1414,Alejandro Corral
1415,Alejandro Cremades
1416,Alejandro Danois
1417,Alejandro Dumas
1418,Alejandro Estebaranz
1419,Alejandro Gaviria
1420,Alejandro GutiΓ©rrez
1421,Alejandro Jodorowsky
1422,Alejandro Junger
1423,Alejandro Kasuga
1424,Alejandro Llantada
1425,Alejandro Nava
1426,Alejandro Palomas
1427,Alejandro Peterson
1428,Alejandro PΓ΅ez Varela
1429,Alejandro Querales Marcano
1430,Alejandro Salazar Yusti
1431,Alejandro Sequera
1432,Alejandro Varela
1433,Alejandro Werner
1434,Alejandro Zambra
1435,Alejo Carpentier
1436,Alek Malkovich
1437,Aleks Lyons
1438,Aleks Mitchell
1439,Aleks Salkin
1440,Aleksandar Hemon
1441,Aleksandar Mijovic
1442,Aleksander Molak
1443,Aleksander Sowa
1444,Aleksandr Afanasev
1445,"Aleksandr I, Solzhenitsyn"
1446,Aleksandr Solzhenitsyn
1447,Aleksandr Solzhenitsyn Solzhenitsyn
1448,Aleksandra Crapanzano
1449,Aleksandra Gnach
1450,Aleksandra Motyka
1451,Aleksei Sedunov
1452,Aleksei Starkov
1453,Alena Johnson
1454,"Alena R, Burton"
1455,Alena Scigliano
1456,Alenka Vrecek
1457,Aleron Kong
1458,Ales Aranburu
1459,Alessa Thorn
1460,Alessandra Belloni
1461,Alessandra Hazard
1462,Alessandra Neymar
1463,Alessandra Olanow
1464,Alessandra Torre
1465,Alessandra Visconti
1466,Alessandro Arrichiello
1467,Alessandro Baricco
1468,Alessandro De Luca
1469,Alessandro Del Sole
1470,Alessandro Delfanti
1471,Alessandro Marzo Magno
1472,Alessandro Molina
1473,Alessandro Parisi
1474,Alessandro Tronco
1475,Alessandro Villanucci
1476,Alessandro Vitale
1477,Alessia Gazzola
1478,Alessio Bresciani
1479,Alessio Fasano
1480,Alessio Plebe
1481,Aleta Norris
1482,Alethea Faust
1483,"Alex A, Avila"
1484,"Alex A, King"
1485,Alex Agricola
1486,Alex Allain
1487,Alex Amit
1488,Alex Anderson
1489,Alex Aniel
1490,Alex Askaroff
1491,Alex Aster
1492,Alex Aton
1493,Alex Avila
1494,"Alex B, Long"
1495,Alex Banayan
1496,Alex Banks
1497,Alex Beam
1498,Alex Becker
1499,Alex Beer
1500,Alex Berenson
1501,Alex Berman
1502,Alex Bezzerides
1503,Alex Boten
1504,Alex Bromley
1505,Alex Budak
1506,Alex C Vick
1507,"Alex C, Thio"
1508,Alex Cahill
1509,Alex Caine
1510,Alex Castaneda
1511,Alex Cespedes
1512,Alex Chediak
1513,Alex Comfort
1514,Alex Cowan
1515,Alex Danchev
1516,Alex Davies
1517,Alex Day
1518,Alex de Campi
1519,Alex Debogorski
1520,Alex Dey
1521,Alex Dowsett
1522,Alex Edmans
1523,Alex Epstein
1524,Alex Erickson
1525,"Alex F, Schwartz"
1526,Alex Falcone
1527,Alex Ferguson
1528,Alex Ferrari
1529,Alex Finlay
1530,Alex Finley
1531,Alex Flannery
1532,Alex Fletcher
1533,Alex Forrester
1534,Alex Fynn
1535,Alex G Zarate
1536,"Alex G, Rasiwas"
1537,Alex Galuzin
1538,Alex Gambal
1539,Alex Genadinik
1540,Alex Gerlis
1541,Alex Giamas
1542,Alex Gilbert
1543,Alex Gillis
1544,Alex Gino
1545,Alex Gladstein
1546,Alex Gorelik
1547,Alex Gorod
1548,Alex Gough
1549,Alex Grecian
1550,Alex Guarnaschelli
1551,Alex Guerrieri
1552,Alex Haley
1553,Alex Hamilton
1554,Alex Harris
1555,Alex Hay
1556,Alex Heard
1557,Alex Henshaw
1558,Alex Hertel-Fernandez
1559,Alex Hidalgo
1560,Alex Hillkurtz
1561,Alex Hirsch
1562,Alex Hoffman
1563,Alex Honnold
1564,Alex Hormozi
1565,Alex Horne
1566,Alex Howard
1567,Alex Hutchinson
1568,Alex Iantaffi
1569,Alex Irvine
1570,Alex Iversion
1571,"Alex J, Gutman"
1572,Alex James
1573,Alex Jennings
1574,Alex Johnson
1575,Alex Jones
1576,Alex Joske
1577,Alex kahn
1578,Alex Karadzin
1579,Alex Kava
1580,Alex Kendrick
1581,Alex Kerr
1582,Alex Kershaw
1583,Alex Kerten
1584,Alex Korb PhD
1585,Alex Kotlowitz
1586,Alex Kozlowski
1587,Alex Kreit
1588,Alex Krishtop
1589,Alex Krulikowski
1590,"Alex L, Goldfayn"
1591,Alex Lake
1592,Alex Lewis
1593,Alex Lickerman
1594,Alex Lidell
1595,Alex Lidow
1596,Alex Light
1597,Alex Lluch
1598,Alex Logman
1599,Alex London
1600,Alex M H Smith
1601,Alex MacLean
1602,Alex Maher
1603,Alex Mandon
1604,Alex Mar
1605,Alex Marcoux
1606,Alex Marcy
1607,Alex Martelli
1608,Alex Marzano-Lesnevich
1609,Alex McAnders
1610,Alex McFarland
1611,Alex Messenger
1612,Alex Michaelides
1613,Alex Miller
1614,Alex Mintz
1615,Alex Moazed
1616,Alex Morgenstern
1617,Alex Mustard
1618,Alex MΓ­rez
1619,Alex Nekritin
1620,Alex Newman
1621,Alex Norris
1622,Alex North
1623,Alex Paknadel
1624,Alex Palamides
1625,Alex Petrov
1626,Alex Pollard
1627,Alex Preukschat
1628,Alex Prud'homme
1629,Alex Raizman
1630,Alex Ranger
1631,Alex Riviere
1632,Alex Rosenblat
1633,Alex Ross
1634,Alex Ruskell
1635,"Alex S, Vitale"
1636,Alex Scarrow
1637,Alex Schimel
1638,Alex Seymour
1639,Alex Sigmore
1640,Alex Silver
1641,Alex Silver-Fagan
1642,Alex Smith
1643,Alex Snodgrass
1644,Alex Soojung-Kim Pang
1645,Alex Sparrow
1646,ALEX STAR
1647,Alex Sterling
1648,Alex Stone
1649,Alex Strathdee
1650,Alex Stupak
1651,Alex Tapscott
1652,Alex Torres
1653,Alex Trebek
1654,Alex Tremble
1655,Alex Ulko
1656,"Alex V, Barnard"
1657,Alex van den Heever
1658,Alex von Foerster
1659,Alex Von Tunzelmann
1660,"Alex W, White"
1661,Alex Washoe
1662,Alex Webster
1663,Alex Weiss
1664,Alex Westwood
1665,Alex White
1666,Alex Wilmerding
1667,Alex Wolf
1668,Alex Xu
1669,Alexa Aston
1670,Alexa Donne
1671,Alexa Hagerty
1672,Alexa Ispas
1673,Alexa Koenig
1674,Alexa Land
1675,Alexa Martin
1676,Alexa Padgett
1677,Alexa Pavan
1678,Alexa PenaVega
1679,Alexa Piper
1680,Alexa Rossy
1681,"Alexa S, Chilcutt"
1682,Alexa Verde
1683,Alexa Walker
1684,Alexa West
1685,Alexa Woods
1686,"Alexa Z, Chew"
1687,"Alexander A, Bove"
1688,Alexander Alekhine
1689,Alexander Alonso
1690,"Alexander B, Murphy"
1691,"Alexander B, Olawaiye"
1692,Alexander BatthyΓ΅ny
1693,Alexander Beiner
1694,Alexander Benedikt Kuttig
1695,Alexander Bennett
1696,Alexander Bisset
1697,Alexander Brescia
1698,Alexander Bromley
1699,"Alexander C, Bennett"
1700,Alexander Chee
1701,Alexander Chernev
1702,Alexander Chula
1703,Alexander Clarke
1704,Alexander Clavell
1705,"Alexander D, Poularikas"
1706,"Alexander da R, Prista"
1707,Alexander D'Agapeyeff
1708,Alexander Darwin
1709,Alexander Dill
1710,"Alexander Dr, Lowen M,D,"
1711,Alexander Drilon
1712,Alexander Edsel
1713,ALEXANDER ELDER
1714,Alexander Fitzgerald
1715,Alexander Freed
1716,Alexander Garvin
1717,Alexander Ghedi Weheliye
1718,Alexander Goldfarb-Rumyantzev
1719,Alexander Gordon Smith
1720,Alexander Green
1721,Alexander Greer
1722,Alexander Hamilton
1723,Alexander Heyne
1724,Alexander Humboldt
1725,"Alexander I, Poltorak"
1726,Alexander Joseph Alfano
1727,"Alexander K, Powers"
1728,Alexander Kaye
1729,Alexander Keyssar
1730,Alexander Kossiakoff
1731,Alexander Krouham
1732,"Alexander L, Chapman"
1733,Alexander Langlands
1734,Alexander Larman
1735,Alexander Levy
1736,Alexander Lipton
1737,Alexander Lobrano
1738,Alexander Loth
1739,Alexander Lowen
1740,"Alexander M, Tatara"
1741,Alexander Macdonald
1742,Alexander Macris
1743,Alexander Martin
1744,Alexander Mauskop
1745,Alexander McCall Smith
1746,Alexander Meijers
1747,Alexander Mikaberidze
1748,Alexander Nemerov
1749,Alexander Nevzorov
1750,Alexander Newman
1751,Alexander Oliver
1752,Alexander Osterwalder
1753,Alexander Pagani
1754,Alexander ProelΓ
1755,Alexander Quinn
1756,Alexander Rose
1757,"Alexander S, Nicholas"
1758,"Alexander S, White"
1759,Alexander Saxby
1760,Alexander Schmidt
1761,Alexander Shuiskov
1762,Alexander Shulgin
1763,Alexander Smalls
1764,Alexander Stille
1765,Alexander Strauch
1766,Alexander Unzicker
1767,"Alexander V, Pantsov"
1768,Alexander Vindman
1769,Alexander von Humboldt
1770,Alexander Wales
1771,Alexander Watson
1772,Alexander White
1773,Alexander Woolery
1774,Alexander Wright
1775,"Alexander Y, Benikov"
1776,Alexandra Allred
1777,Alexandra Amor
1778,Alexandra Auder
1779,"Alexandra B, Klass"
1780,Alexandra Ballard
1781,Alexandra Berlina
1782,Alexandra Bracken
1783,Alexandra Brown
1784,Alexandra Carter
1785,Alexandra Cassel Schwartz
1786,Alexandra CastrillΓ³n GΓ³mez
1787,Alexandra Cavoulacos
1788,Alexandra Christo
1789,Alexandra David-Neel
1790,Alexandra Diaz
1791,Alexandra Elle
1792,Alexandra Fuller
1793,Alexandra Fullerton
1794,Alexandra Gater
1795,ALEXANDRA GONZALEZ
1796,"Alexandra H, Solomon"
1797,Alexandra Henrion Caude
1798,Alexandra Horowitz
1799,Alexandra Jacobs
1800,Alexandra Jones
1801,Alexandra Katehakis
1802,Alexandra Kurland
1803,Alexandra Lange
1804,Alexandra Lapierre
1805,"Alexandra M, Levitt"
1806,Alexandra Moody
1807,Alexandra Morton
1808,Alexandra Natapoff
1809,Alexandra Penfold
1810,Alexandra Petri
1811,Alexandra Plakias
1812,Alexandra Pope
1813,Alexandra Raij
1814,Alexandra Redgrave
1815,Alexandra Reed Lajoux
1816,Alexandra Ripley
1817,Alexandra Robbins
1818,Alexandra Roma
1819,Alexandra Rowland
1820,Alexandra Roxo
1821,Alexandra Sacks
1822,Alexandra Sokoloff
1823,Alexandra St Pierre
1824,Alexandra Stafford
1825,Alexandra Stoddard
1826,Alexandra Stratkotter
1827,Alexandra Turnbull
1828,Alexandra Vasiliu
1829,Alexandra von Meier
1830,Alexandra Walker Clark
1831,Alexandra Walsh
1832,Alexandra Watkins
1833,Alexandra Wyman
1834,Alexandre (pΓ¨re) Dumas
1835,Alexandre Coimbra Amaral
1836,Alexandre Doumenach
1837,Alexandre Dumas
1838,Alexandre Dumas pΓ¨re
1839,Alexandre EscrivΓ 
1840,Alexandre Lacroix
1841,Alexandre Paiva
1842,Alexandre TRIFFAULT
1843,Alexandrescu Andrei
1844,Alexandria Bellefleur
1845,Alexandria Clarke
1846,Alexandria DeVito
1847,Alexandria House
1848,Alexandria Peary
1849,Alexandria Searls
1850,Alexandro Jodorowsky
1851,Alexandros Angelis
1852,"Alexandru C, Telea"
1853,Alexandru Calcatinge
1854,"Alexei J, Cohen"
1855,Alexei Khlebnikov
1856,Alexey Grigorev
1857,Alexey Kleymenov
1858,Alexey Krivitsky
1859,Alexey Osadchuk
1860,Alexey Pechnikov
1861,Alexey Soshin
1862,Alexey Zimarev
1863,Alexi Blake
1864,Alexi Panos
1865,Alexi Pappas
1866,Alexi Venice
1867,Alexia Chase
1868,Alexia Ortiz Noriega
1869,Alexia Seris
1870,Alexia Wilkerson
1871,Alexiomar RodrΓ­guez
1872,Alexis Aubenque
1873,Alexis Averbuck
1874,"Alexis B, Osborne"
1875,Alexis Burnett
1876,Alexis Calder
1877,Alexis Coe
1878,Alexis Conason
1879,Alexis Daria
1880,Alexis de Tocqueville
1881,Alexis Deboschnek
1882,Alexis Dubief
1883,Alexis Fernandez-Preiksa
1884,Alexis Ffrench
1885,Alexis Hall
1886,Alexis Henderson
1887,Alexis Jones
1888,Alexis Kennedy
1889,"Alexis L, Boylan"
1890,Alexis Mersel
1891,Alexis O'Neill
1892,Alexis Patton
1893,Alexis Pauline Gumbs
1894,Alexis Rune
1895,Alexis Schaitkin
1896,Alexis Sixel
1897,Alexis Stephens
1898,Alexis Van Hurkman
1899,Alexis Winter
1900,Alfie Boe
1901,Alfie Kohn
1902,Alfons Kaiser
1903,Alfonso Egea
1904,Alfonso Guerra
1905,Alfonso Ropero
1906,Alfred Abuhamad
1907,Alfred Austermann
1908,Alfred Duff Cooper 1st Viscount Norwich
1909,Alfred Edersheim
1910,"Alfred F, Young"
1911,"Alfred G, Bracciano"
1912,Alfred Huang
1913,"Alfred J, Andrea"
1914,"Alfred J, Turgeon Ph,D,"
1915,Alfred Kadushin
1916,Alfred Kazin
1917,Alfred Kirkwood
1918,Alfred Korzybski
1919,Alfred Lansing
1920,Alfred McGee
1921,Alfred Mill
1922,Alfred Music
1923,Alfred North Whitehead
1924,Alfred Publishing Staff
1925,Alfred Rosa
1926,Alfred Russel Wallace
1927,Alfred Thayer Mahan
1928,Alfred Thomas
1929,"Alfred V, Aho"
1930,"Alfred W, Tatum"
1931,"Alfred Z, Spector"
1932,Alfreda Enwy
1933,Alfredo Bryce Echenique
1934,Alfredo Bullard GonzΓ΅lez
1935,Alfredo Corchado
1936,Alfredo GarcΓ­a
1937,"Alfredo Germain A,"
1938,Alfredo Moreno MuΓ±oz
1939,Alfredo Papa
1940,Alfredo QuiΓ±ones-Hinojosa
1941,"Alfredo S, Bellotti"
1942,Alfredo Sepulveda
1943,Alger Fraley
1944,Algernon Blackwood
1945,"Ali A, Mazrui"
1946,Ali Alikhan
1947,Ali Almossawi
1948,Ali Al-Naimi
1949,Ali Alqaraghuli
1950,Ali Amrabet
1951,Ali Begun
1952,Ali Benjamin
1953,Ali Binazir
1954,Ali Dean
1955,Ali Emadi
1956,Ali Hazelwood
1957,Ali Heath
1958,Ali Hernandez
1959,Ali Hirsa
1960,Ali Jamnia
1961,Ali Katz
1962,Ali Landry
1963,Ali Lemer
1964,"Ali M, Sadegh"
1965,Ali Maffucci
1966,Ali Mercer
1967,Ali Nolan
1968,Ali Novak
1969,Ali Parker
1970,Ali Rastegari
1971,Ali Rosen
1972,Ali Rushdan Tariq
1973,Ali Scarlett
1974,Ali Siddiq
1975,Ali Slagle
1976,Ali Smith
1977,Ali Spooner
1978,Ali Standish
1979,Ali Stuebbe
1980,Ali Tamaseb
1981,Ali Vali
1982,Ali Velshi
1983,Ali Wentworth
1984,Ali Wenzke
1985,Ali Winston
1986,Ali Wong
1987,Ali Zaidi
1988,Alia Trabucco ZerΓ΅n
1989,Alia Volz
1990,Alice Albinia
1991,Alice Auster
1992,"Alice B, Toklas"
1993,Alice Bag
1994,Alice Bell
1995,Alice Beverly
1996,Alice Birch
1997,"Alice Boyes Ph,D"
1998,Alice Brock
1999,Alice Burmeister
2000,Alice Burrell
2001,Alice Callahan
2002,Alice Campbell
2003,Alice CarriΓ¨re
2004,Alice Clayton
2005,Alice Coldbreath
2006,Alice Cooper
2007,"Alice D, Domar"
2008,Alice Dalgliesh
2009,Alice Dolman
2010,Alice Duncan
2011,"Alice E, Marwick"
2012,Alice Eichholz
2013,Alice Elliott Dark
2014,Alice Evans
2015,Alice Feeney
2016,Alice Feiring
2017,Alice Figueroa MPH RDN CDN
2018,Alice Finch
2019,Alice Fox
2020,Alice Fryling
2021,Alice Gardner
2022,Alice Gendron
2023,Alice Goffman
2024,Alice Graves
2025,Alice Guillen
2026,Alice Hart
2027,Alice Hemming
2028,Alice Hoffman
2029,Alice Hunter
2030,Alice Ivinya
2031,"Alice J, Kane"
2032,"Alice K, Dueker"
2033,Alice Kaplan
2034,Alice Kellen
2035,Alice L Baumgartner
2036,"Alice L, Waters"
2037,Alice Liveing
2038,Alice Longo
2039,Alice Loxton
2040,"Alice M, Hammel"
2041,"Alice M, Tybout"
2042,"Alice M, W, Hunt"
2043,Alice McDermott
2044,Alice Medrich
2045,Alice Miller
2046,Alice Moore
2047,Alice Morgan
2048,Alice Morrison
2049,Alice Nanase
2050,Alice Oseman
2051,Alice Outwater
2052,Alice Page
2053,Alice Port
2054,Alice Procter
2055,Alice Riegert
2056,Alice Robb
2057,Alice Roberts
2058,Alice Running
2059,Alice Ryan
2060,Alice Schertle
2061,Alice Schroeder
2062,Alice Sebold
2063,Alice Sedgwick Wohl
2064,Alice Steinbach
2065,Alice Udvari-Solner
2066,Alice Vachss
2067,Alice Vincent
2068,Alice Walker
2069,Alice Ward
2070,Alice Waters
2071,Alice Weldon
2072,Alice Wiggins
2073,Alice Winn
2074,Alice Winters
2075,Alice Wong
2076,Alice Zeniter
2077,Alice Zhao
2078,Alice Zheng
2079,"Alicia A, Broderick"
2080,Alicia Banks
2081,Alicia Bianchi
2082,Alicia Britt Chole
2083,Alicia Cummings
2084,"Alicia D, Williams"
2085,Alicia Eaton
2086,"Alicia F, Lieberman"
2087,Alicia Giralt
2088,Alicia GonzΓ΅lez
2089,Alicia Grosso
2090,Alicia Juarrero
2091,Alicia Kennedy
2092,Alicia Keys
2093,Alicia Long
2094,Alicia Magoro
2095,Alicia Menendez
2096,Alicia Montgomery
2097,Alicia MuΓ±oz LPC
2098,Alicia Oltuski
2099,Alicia Ortego
2100,Alicia Puig
2101,Alicia Roth Weigel
2102,Alicia Silverstone
2103,Alicia Tenise Chew
2104,Alicia Thompson
2105,Alicia Wolf
2106,Alicja Urbanowicz
2107,"Alida V, Merlo"
2108,Aliette de Bodard
2109,Alijandra Mogilner
2110,Alin Armstrong
2111,Alina Adams
2112,Alina Jacobs
2113,Alina Kaczorowska-Ireland
2114,Alina May
2115,Alina Nicoara
2116,Alina Not
2117,Alina Vincent
2118,Alina Wheeler
2119,Aline Ash
2120,Aline Countess of Romanones
2121,Aline Kominsky Crumb
2122,Aline PΓ΅dua
2123,Alireza Bahadori
2124,Alireza Haghighat
2125,Alis Hawkins
2126,Alisa Childers
2127,Alisa DiLorenzo
2128,Alisa Fleming
2129,Alisa Gaunder
2130,Alisa Hatchenson
2131,Alisa Keeton
2132,Alisa Lynn ValdΓ©s
2133,Alisa Marie Fleming
2134,Alisa Ortiz
2135,Alisa Roth
2136,Alisa Vitti
2137,Alisa Zipursky
2138,Alisha Aitken-Radburn
2139,Alisha Cuarenta
2140,Alisha Fernandez Miranda
2141,Alisha Klapheke
2142,"Alisha N, Mack"
2143,Alisha Rai
2144,Alisha Taibo Coombe
2145,Alisha Williams
2146,"Alison A, Armstrong"
2147,Alison Acheson
2148,Alison Aimes
2149,Alison Arngrim
2150,"Alison B, Hart"
2151,Alison Banks
2152,Alison Bechdel
2153,Alison Box
2154,Alison Cochrun
2155,Alison Cook PhD
2156,Alison Crawford
2157,Alison Croggon
2158,Alison Davies
2159,Alison Dupernex
2160,Alison Fortier
2161,Alison Freer
2162,"Alison G, Dover"
2163,Alison Gaylin
2164,Alison Golden
2165,Alison Goodman
2166,Alison Gopnik
2167,Alison Green
2168,Alison Gwilt
2169,Alison Hodge
2170,Alison Hodgson
2171,"Alison I, Thaler"
2172,Alison James
2173,Alison Jardine
2174,Alison Kafer
2175,Alison Kerr
2176,Alison Levine
2177,Alison Lighthall Miller
2178,Alison Lui
2179,Alison Lumbatis
2180,Alison Lurie
2181,Alison Macor
2182,Alison Mariella DΓ©sir
2183,Alison Marras
2184,Alison Matthews David
2185,Alison May
2186,Alison McGhee
2187,Alison Naomi Holt
2188,Alison Noice
2189,Alison O'Reilly
2190,Alison Osias
2191,Alison Place
2192,Alison Plaut
2193,Alison Rattle
2194,Alison Rhymes
2195,Alison Riley
2196,Alison Roman
2197,Alison Rose
2198,Alison Rumfitt
2199,Alison Sant
2200,Alison Sherlock
2201,Alison Smith
2202,Alison Stine
2203,Alison Stone
2204,Alison Sweeney
2205,Alison VelΓ΅zquez
2206,Alison Weir
2207,Alison Young
2208,Alison Zak
2209,Alissa DeRogatis
2210,Alissa Knight
2211,Alissa Noel Grey
2212,Alissa Nutting
2213,Alissa Quart
2214,Alisse Waterston
2215,Alisson Machado de Menezes
2216,Alisson Wood
2217,Alistair Begg
2218,Alistair Cockburn
2219,Alistair Cooke
2220,Alistair Croll
2221,Alistair Horne
2222,Alistair MacLean
2223,Alistair Moffat
2224,Alistair Paul Becker
2225,Alistair Tosh
2226,Alistair Urquhart
2227,Alistair Wood
2228,"Alister E, McGrath"
2229,Alister MacKenzie
2230,Alister McGrath
2231,Alix Davies
2232,"Alix E, Harrow"
2233,Alix Harrow
2234,Alix James
2235,Alix Kates Shulman
2236,Alix Nichols
2237,Alix Vaughn
2238,Aliza Green
2239,Aliza Licht
